Game Number,Deal Number,Player Number,Team Number,Play Style,Tricks Won,Games Won,Trump in Hand,Bowers in Hand,Suits in Hand,Aces in Hand,Trick 1 Play 1s,Average Rank,Craig Score,Ryan Score,Probability Score,Average Rank Pred,Ryan Pred,Probability Pred,Gradient Pred,Regression Pred,Card 1 Rank,Card 2 Rank,Card 3 Rank,Card 4 Rank,Card 5 Rank
559,3,4,2,STANDARD,2,1,2,1,3,1,1,8.2,1.75,0.537,0.413,1.829,2.685,2.065,2.23,2.0,1,7,8,11,14
559,4,1,1,STANDARD,2,0,2,1,3,0,1,10.8,1,0.44,0.309,1.389,2.2,1.545,1.736,2.0,1,4,14,16,19
559,4,2,2,STANDARD,0,1,2,0,4,0,0,13.0,0,0.25,0.18,1.154,1.25,0.9,1.315,0.0,6,7,13,17,22
559,4,3,1,STANDARD,3,0,1,0,4,2,0,11.0,0.75,0.332,0.301,1.364,1.66,1.505,1.153,1.0,5,8,10,11,21
559,4,4,2,STANDARD,0,1,1,0,4,0,0,15.4,0,0.205,0.147,0.974,1.025,0.735,0.098,0.0,3,11,17,22,24
559,5,1,1,STANDARD,1,0,2,1,4,0,0,10.2,1,0.365,0.265,1.471,1.825,1.325,1.736,1.0,2,5,13,14,17
559,5,2,2,STANDARD,0,1,1,0,4,0,1,14.2,0,0.186,0.132,1.056,0.93,0.66,0.098,0.0,3,14,16,19,19
559,5,3,1,STANDARD,1,0,0,0,3,2,0,16.2,0.75,0.201,0.212,0.926,1.005,1.06,1.153,1.0,8,8,21,22,22
559,5,4,2,STANDARD,3,1,3,1,2,0,0,7.8,3.25,0.692,0.405,1.923,3.46,2.025,2.849,3.0,1,4,6,11,17
559,6,1,1,STANDARD,4,0,3,2,2,0,0,9.6,3.25,0.708,0.492,1.562,3.54,2.46,2.849,3.0,1,2,5,16,24
559,6,2,2,STANDARD,1,1,1,0,3,2,0,10.4,0.75,0.406,0.316,1.442,2.03,1.58,1.153,2.0,6,8,8,11,19
559,6,3,1,STANDARD,0,0,1,0,4,1,1,14.0,0.75,0.178,0.166,1.071,0.89,0.83,0.591,0.0,7,10,17,17,19
559,6,4,2,STANDARD,0,1,1,0,4,0,0,11.0,0,0.278,0.173,1.364,1.39,0.865,0.098,0.0,3,11,13,14,14
559,7,1,1,STANDARD,0,0,1,0,3,0,0,16.8,0,0.218,0.128,0.893,1.09,0.64,0.098,0.0,3,14,21,22,24
559,7,2,2,STANDARD,3,1,3,1,3,1,0,7.2,3.0,0.601,0.427,2.083,3.005,2.135,3.343,3.0,2,5,7,8,14
559,7,3,1,STANDARD,0,0,0,0,3,0,0,15.2,0,0.126,0.058,0.987,0.63,0.29,0.098,0.0,11,11,16,19,19
559,7,4,2,STANDARD,2,1,2,1,4,1,1,11.2,1.75,0.395,0.367,1.339,1.975,1.835,2.23,2.0,1,6,10,17,22
559,8,1,1,STANDARD,2,0,2,0,3,0,1,10.4,0,0.4,0.236,1.442,2.0,1.18,1.315,1.0,3,5,11,16,17
559,8,2,2,STANDARD,1,1,1,1,3,1,0,14.8,1.75,0.293,0.241,1.014,1.465,1.205,1.506,1.0,2,10,17,21,24
559,8,3,1,STANDARD,2,0,2,0,3,1,0,9.6,0.75,0.452,0.308,1.562,2.26,1.54,1.315,2.0,4,6,8,11,19
559,8,4,2,STANDARD,0,1,1,0,4,1,0,12.8,0.75,0.248,0.205,1.172,1.24,1.025,0.591,0.0,7,8,13,14,22
559,9,1,1,STANDARD,2,0,3,1,2,0,0,9.0,3.25,0.632,0.39,1.667,3.16,1.95,2.849,2.0,2,3,7,14,19
559,9,2,2,STANDARD,1,1,1,0,3,0,1,16.4,0,0.174,0.09,0.915,0.87,0.45,0.098,0.0,6,16,17,19,24
559,9,3,1,STANDARD,1,0,1,0,4,2,0,11.2,0.75,0.332,0.3,1.339,1.66,1.5,1.153,1.0,5,8,10,11,22
559,9,4,2,STANDARD,1,1,2,1,3,1,0,8.6,1.75,0.541,0.42,1.744,2.705,2.1,2.23,2.0,1,4,8,13,17
559,10,1,1,STANDARD,2,0,2,1,3,0,0,9.8,1,0.481,0.331,1.531,2.405,1.655,1.736,2.0,1,4,11,14,19
559,10,2,2,STANDARD,1,1,0,0,3,1,0,15.2,0.75,0.181,0.14,0.987,0.905,0.7,0.591,0.0,8,11,14,19,24
559,10,3,1,STANDARD,2,0,3,0,3,0,1,9.0,1.25,0.494,0.299,1.667,2.47,1.495,2.427,2.0,3,5,7,13,17
559,10,4,2,STANDARD,0,1,1,1,4,2,0,12.6,1.75,0.335,0.342,1.19,1.675,1.71,1.506,1.0,2,8,10,21,22
559,11,1,1,STANDARD,1,0,0,0,2,2,0,13.2,1.75,0.262,0.237,1.136,1.31,1.185,1.153,1.0,8,8,11,17,22
559,11,2,2,STANDARD,2,1,2,0,3,0,0,13.6,0,0.337,0.21,1.103,1.685,1.05,1.315,1.0,3,5,17,19,24
559,11,3,1,STANDARD,1,0,1,1,4,1,0,14.6,1.75,0.271,0.287,1.027,1.355,1.435,1.506,1.0,1,10,19,21,22
559,11,4,2,STANDARD,1,1,2,0,4,0,1,10.2,0,0.319,0.209,1.471,1.595,1.045,1.315,1.0,6,7,11,13,14
560,1,1,1,STANDARD,2,1,2,1,3,1,0,11.4,1.75,0.491,0.403,1.316,2.455,2.015,2.23,2.0,1,3,10,19,24
560,1,2,2,STANDARD,1,0,3,0,2,0,1,10.6,2.25,0.539,0.275,1.415,2.695,1.375,2.427,2.0,4,5,7,16,21
560,1,3,1,STANDARD,1,1,0,0,3,2,0,11.4,0.75,0.294,0.253,1.316,1.47,1.265,1.153,1.0,8,8,11,13,17
560,1,4,2,STANDARD,1,0,2,1,3,0,0,11.0,1,0.415,0.266,1.364,2.075,1.33,1.736,1.0,2,6,11,14,22
560,2,1,1,STANDARD,1,1,1,0,3,1,0,13.2,0.75,0.294,0.202,1.136,1.47,1.01,0.591,1.0,5,8,14,17,22
560,2,2,2,STANDARD,1,0,1,1,4,0,0,14.0,1,0.248,0.188,1.071,1.24,0.94,0.519,1.0,2,11,14,19,24
560,2,3,1,STANDARD,2,1,2,1,3,0,1,13.2,1,0.371,0.281,1.136,1.855,1.405,1.736,1.0,1,7,17,19,22
560,2,4,2,STANDARD,1,0,2,0,2,0,0,12.0,1,0.431,0.199,1.25,2.155,0.995,1.315,1.0,4,6,13,16,21
560,3,1,1,STANDARD,1,1,0,0,2,2,0,15.2,1.75,0.2,0.207,0.987,1.0,1.035,1.153,1.0,8,10,13,21,24
560,3,2,2,STANDARD,3,0,3,1,3,1,0,5.4,3.0,0.749,0.599,2.778,3.745,2.995,3.343,4.0,1,3,4,8,11
560,3,3,1,STANDARD,1,1,3,1,3,0,0,8.2,2.25,0.552,0.364,1.829,2.76,1.82,2.849,2.0,2,5,6,11,17
560,3,4,2,STANDARD,0,0,0,0,3,0,1,17.0,0,0.065,0.021,0.882,0.325,0.105,0.098,0.0,14,14,16,19,22
560,4,1,1,STANDARD,0,1,2,0,3,0,1,11.2,0,0.378,0.227,1.339,1.89,1.135,1.315,1.0,3,6,11,17,19
560,4,2,2,STANDARD,2,0,2,1,4,1,0,11.6,1.75,0.37,0.325,1.293,1.85,1.625,2.23,2.0,2,5,10,19,22
560,4,3,1,STANDARD,3,1,1,1,4,1,0,11.2,1.75,0.345,0.318,1.339,1.725,1.59,1.506,1.0,1,8,14,16,17
560,4,4,2,STANDARD,0,0,1,0,3,0,0,17.0,0,0.2,0.108,0.882,1.0,0.54,0.098,0.0,4,14,21,22,24
560,5,1,1,STANDARD,0,1,1,0,4,1,0,12.6,0.75,0.24,0.197,1.19,1.2,0.985,0.591,0.0,6,8,14,16,19
560,5,2,2,STANDARD,3,0,2,1,4,1,1,7.8,1.75,0.516,0.433,1.923,2.58,2.165,2.23,2.0,1,3,10,11,14
560,5,3,1,STANDARD,2,1,3,1,3,0,0,8.8,2.25,0.518,0.335,1.705,2.59,1.675,2.849,2.0,2,5,7,13,17
560,5,4,2,STANDARD,0,0,0,0,3,0,0,20.6,0,0.012,0.008,0.728,0.06,0.04,0.098,0.0,17,19,21,22,24
560,6,1,1,STANDARD,2,1,2,1,3,1,0,8.8,1.75,0.525,0.411,1.705,2.625,2.055,2.23,2.0,1,3,10,14,16
560,6,2,2,STANDARD,2,0,3,0,3,0,0,10.6,1.25,0.457,0.294,1.415,2.285,1.47,2.427,2.0,4,5,6,17,21
560,6,3,1,STANDARD,1,1,1,0,3,2,1,11.2,0.75,0.395,0.311,1.339,1.975,1.555,1.153,2.0,7,8,8,11,22
560,6,4,2,STANDARD,0,0,1,1,4,0,0,13.0,1,0.235,0.18,1.154,1.175,0.9,0.519,1.0,2,13,14,17,19
560,7,1,1,STANDARD,2,1,2,1,3,1,0,9.0,1.75,0.475,0.347,1.667,2.375,1.735,2.23,2.0,2,7,8,14,14
560,7,2,2,STANDARD,0,0,0,0,2,1,0,17.8,1.75,0.088,0.092,0.843,0.44,0.46,0.591,0.0,10,16,17,22,24
560,7,3,1,STANDARD,0,1,2,0,3,0,0,12.0,0,0.341,0.202,1.25,1.705,1.01,1.315,1.0,5,6,11,19,19
560,7,4,2,STANDARD,3,0,2,0,3,1,1,11.6,0.75,0.444,0.34,1.293,2.22,1.7,1.315,2.0,3,4,8,21,22
560,8,1,1,STANDARD,2,1,1,1,3,1,1,12.8,1.75,0.378,0.314,1.172,1.89,1.57,1.506,1.0,1,8,14,19,22
560,8,2,2,STANDARD,1,0,3,1,2,0,0,9.0,3.25,0.6,0.325,1.667,3.0,1.625,2.849,2.0,2,5,7,14,17
560,8,3,1,STANDARD,1,1,2,0,2,0,0,13.0,1,0.466,0.253,1.154,2.33,1.265,1.315,2.0,3,4,13,21,24
560,8,4,2,STANDARD,1,0,0,0,3,1,0,15.8,0.75,0.132,0.114,0.949,0.66,0.57,0.591,0.0,10,11,17,19,22
560,9,1,1,STANDARD,2,1,2,0,3,0,0,13.2,0,0.359,0.241,1.136,1.795,1.205,1.315,1.0,3,4,16,19,24
560,9,2,2,STANDARD,1,0,1,0,3,2,1,9.8,0.75,0.423,0.323,1.531,2.115,1.615,1.153,2.0,5,8,8,11,17
560,9,3,1,STANDARD,1,1,1,1,3,1,0,14.4,1.75,0.293,0.24,1.042,1.465,1.2,1.506,1.0,2,10,17,21,22
560,9,4,2,STANDARD,1,0,2,0,4,0,0,10.2,0,0.319,0.209,1.471,1.595,1.045,1.315,1.0,6,7,11,13,14
561,1,1,1,STANDARD,1,1,2,0,4,0,0,13.8,0,0.267,0.198,1.087,1.335,0.99,1.315,1.0,4,5,17,21,22
561,1,2,2,STANDARD,1,0,1,1,4,0,1,11.2,1,0.319,0.252,1.339,1.595,1.26,0.519,1.0,1,11,13,14,17
561,1,3,1,STANDARD,2,1,1,0,3,2,0,12.0,0.75,0.396,0.328,1.25,1.98,1.64,1.153,2.0,3,8,8,19,22
561,1,4,2,STANDARD,1,0,2,1,4,1,0,10.4,1.75,0.37,0.321,1.442,1.85,1.605,2.23,1.0,2,7,10,14,19
561,2,1,1,STANDARD,0,1,0,0,3,0,0,18.8,0,0.048,0.025,0.798,0.24,0.125,0.098,0.0,13,16,19,22,24
561,2,2,2,STANDARD,0,0,1,0,3,1,0,13.0,0.75,0.303,0.209,1.154,1.515,1.045,0.591,1.0,7,8,11,17,22
561,2,3,1,STANDARD,4,1,3,2,3,1,1,5.8,3.0,0.749,0.608,2.586,3.745,3.04,3.343,4.0,1,2,4,8,14
561,2,4,2,STANDARD,1,0,3,0,2,0,0,8.8,2.25,0.613,0.327,1.705,3.065,1.635,2.427,2.0,3,5,6,11,19
561,3,1,1,STANDARD,1,1,2,1,3,0,0,11.2,1,0.404,0.262,1.339,2.02,1.31,1.736,1.0,2,7,11,14,22
561,3,2,2,STANDARD,1,0,1,0,3,1,0,14.4,0.75,0.244,0.177,1.042,1.22,0.885,0.591,0.0,5,10,16,19,22
561,3,3,1,STANDARD,1,1,2,0,4,1,0,9.0,0.75,0.434,0.357,1.667,2.17,1.785,1.315,2.0,3,4,8,13,17
561,3,4,2,STANDARD,2,0,2,1,4,1,1,10.0,1.75,0.473,0.411,1.5,2.365,2.055,2.23,2.0,1,6,8,11,24
561,4,1,1,STANDARD,3,1,2,1,3,1,1,10.0,1.75,0.534,0.426,1.5,2.67,2.13,2.23,2.0,1,3,8,16,22
561,4,2,2,STANDARD,2,0,2,1,3,1,0,10.6,1.75,0.437,0.333,1.415,2.185,1.665,2.23,2.0,2,6,10,13,22
561,4,3,1,STANDARD,0,1,1,0,2,0,0,13.2,1,0.34,0.124,1.136,1.7,0.62,0.098,0.0,5,11,14,17,19
561,4,4,2,STANDARD,0,0,1,0,4,1,0,12.8,0.75,0.269,0.215,1.172,1.345,1.075,0.591,0.0,7,8,11,14,24
561,5,1,1,STANDARD,3,1,2,1,3,0,0,11.2,1,0.445,0.333,1.339,2.225,1.665,1.736,2.0,2,3,11,19,21
561,5,2,2,STANDARD,1,0,1,0,3,1,1,13.4,0.75,0.303,0.21,1.119,1.515,1.05,0.591,1.0,4,8,14,19,22
561,5,3,1,STANDARD,0,1,1,0,4,0,0,15.8,0,0.157,0.106,0.949,0.785,0.53,0.098,0.0,6,13,14,22,24
561,5,4,2,STANDARD,1,0,2,1,4,1,0,10.4,1.75,0.393,0.365,1.442,1.965,1.825,2.23,2.0,1,7,10,17,17
561,6,1,1,STANDARD,3,1,1,1,4,1,0,13.2,1.75,0.327,0.315,1.136,1.635,1.575,1.506,1.0,1,8,14,19,24
561,6,2,2,STANDARD,1,0,0,0,3,1,0,14.8,0.75,0.153,0.119,1.014,0.765,0.595,0.591,0.0,10,11,14,17,22
561,6,3,1,STANDARD,1,1,2,1,3,0,1,13.4,1,0.392,0.309,1.119,1.96,1.545,1.736,2.0,2,3,19,21,22
561,6,4,2,STANDARD,0,0,1,0,4,0,0,12.6,0,0.207,0.129,1.19,1.035,0.645,0.098,0.0,6,11,13,16,17
561,7,1,1,STANDARD,1,1,1,0,3,1,0,15.6,0.75,0.221,0.167,0.962,1.105,0.835,0.591,0.0,6,10,19,21,22
561,7,2,2,STANDARD,1,0,2,1,3,1,0,9.4,1.75,0.488,0.36,1.596,2.44,1.8,2.23,2.0,2,4,8,16,17
561,7,3,1,STANDARD,3,1,4,1,2,0,0,8.0,3.25,0.812,0.482,1.875,4.06,2.41,2.849,4.0,1,3,5,7,24
561,7,4,2,STANDARD,0,0,0,0,3,0,1,13.6,0,0.167,0.076,1.103,0.835,0.38,0.098,0.0,11,11,13,14,19
561,8,1,1,STANDARD,1,1,2,1,3,1,1,9.6,1.75,0.524,0.411,1.562,2.62,2.055,2.23,2.0,1,6,8,11,22
561,8,2,2,STANDARD,2,0,3,1,3,0,0,7.8,2.25,0.604,0.476,1.923,3.02,2.38,2.849,3.0,2,3,4,13,17
561,8,3,1,STANDARD,2,1,1,0,3,2,0,11.6,0.75,0.343,0.28,1.293,1.715,1.4,1.153,1.0,5,8,10,16,19
561,8,4,2,STANDARD,0,0,1,0,4,0,0,16.2,0,0.125,0.088,0.926,0.625,0.44,0.098,0.0,7,14,17,21,22
562,1,1,1,STANDARD,3,1,2,1,4,1,0,9.2,1.75,0.416,0.344,1.63,2.08,1.72,2.23,2.0,2,6,10,11,17
562,1,2,2,STANDARD,0,0,1,0,4,0,1,15.0,0,0.143,0.094,1.0,0.715,0.47,0.098,0.0,7,14,14,19,21
562,1,3,1,STANDARD,1,1,2,1,4,0,0,12.4,1,0.366,0.303,1.21,1.83,1.515,1.736,1.0,1,4,16,19,22
562,1,4,2,STANDARD,1,0,2,0,3,1,0,10.2,0.75,0.459,0.325,1.471,2.295,1.625,1.315,2.0,3,5,8,13,22
562,2,1,1,STANDARD,0,1,0,0,3,0,0,17.4,0,0.049,0.017,0.862,0.245,0.085,0.098,0.0,14,16,17,19,21
562,2,2,2,STANDARD,2,0,0,0,3,1,0,15.0,0.75,0.189,0.149,1.0,0.945,0.745,0.591,0.0,8,11,13,19,24
562,2,3,1,STANDARD,1,1,3,1,3,0,1,8.6,2.25,0.54,0.339,1.744,2.7,1.695,2.849,2.0,2,4,6,14,17
562,2,4,2,STANDARD,2,0,2,1,3,0,0,12.2,1,0.437,0.314,1.23,2.185,1.57,1.736,2.0,1,5,11,22,22
562,3,1,1,STANDARD,2,1,2,2,4,0,0,12.2,1,0.417,0.407,1.23,2.085,2.035,1.736,2.0,1,2,17,17,24
562,3,2,2,STANDARD,1,0,2,0,2,1,0,10.4,1.75,0.528,0.303,1.442,2.64,1.515,1.315,2.0,4,7,8,11,22
562,3,3,1,STANDARD,2,1,2,0,2,1,0,9.6,1.75,0.515,0.301,1.562,2.575,1.505,1.315,2.0,3,6,10,13,16
562,3,4,2,STANDARD,0,0,0,0,2,0,1,17.0,1,0.084,0.037,0.882,0.42,0.185,0.098,0.0,11,14,19,19,22
562,4,1,1,STANDARD,2,1,3,1,3,0,1,9.6,2.25,0.51,0.331,1.562,2.55,1.655,2.849,2.0,2,4,7,16,19
562,4,2,2,STANDARD,2,0,2,1,4,1,0,9.4,1.75,0.492,0.426,1.596,2.46,2.13,2.23,2.0,1,3,10,11,22
562,4,3,1,STANDARD,1,1,0,0,3,1,0,14.8,0.75,0.152,0.128,1.014,0.76,0.64,0.591,0.0,8,13,17,17,19
562,4,4,2,STANDARD,0,0,1,0,4,1,0,12.6,0.75,0.249,0.2,1.19,1.245,1.0,0.591,0.0,6,8,14,14,21
562,5,1,1,STANDARD,3,1,3,1,2,0,0,8.6,3.25,0.65,0.383,1.744,3.25,1.915,2.849,3.0,1,4,7,14,17
562,5,2,2,STANDARD,0,0,1,0,4,1,1,12.4,0.75,0.251,0.204,1.21,1.255,1.02,0.591,0.0,5,8,14,16,19
562,5,3,1,STANDARD,1,1,1,0,3,0,0,14.0,0,0.28,0.161,1.071,1.4,0.805,0.098,1.0,3,11,13,21,22
562,5,4,2,STANDARD,1,0,1,0,4,2,0,12.0,0.75,0.278,0.272,1.25,1.39,1.36,1.153,1.0,6,8,10,17,19
562,6,1,1,STANDARD,2,1,2,1,2,0,0,11.4,2,0.476,0.251,1.316,2.38,1.255,1.736,1.0,2,5,14,17,19
562,6,2,2,STANDARD,1,0,1,0,4,2,0,11.0,0.75,0.345,0.312,1.364,1.725,1.56,1.153,1.0,7,8,8,11,21
562,6,3,1,STANDARD,2,1,1,0,3,1,1,13.0,0.75,0.301,0.22,1.154,1.505,1.1,0.591,1.0,3,10,13,17,22
562,6,4,2,STANDARD,0,0,1,0,4,0,0,15.4,0,0.191,0.128,0.974,0.955,0.64,0.098,0.0,4,11,16,22,24
562,7,1,1,STANDARD,3,1,2,0,3,1,0,10.4,0.75,0.434,0.307,1.442,2.17,1.535,1.315,2.0,3,6,10,11,22
562,7,2,2,STANDARD,1,0,1,0,4,0,0,14.0,0,0.183,0.115,1.071,0.915,0.575,0.098,0.0,4,14,14,17,21
562,7,3,1,STANDARD,0,1,0,0,3,1,0,14.0,0.75,0.192,0.15,1.071,0.96,0.75,0.591,0.0,8,11,13,19,19
562,7,4,2,STANDARD,1,0,2,1,4,0,1,14.4,1,0.285,0.234,1.042,1.425,1.17,1.736,1.0,2,7,17,22,24
563,1,1,1,STANDARD,0,1,1,0,4,1,0,14.6,0.75,0.225,0.194,1.027,1.125,0.97,0.591,0.0,6,8,14,21,24
563,1,2,2,STANDARD,2,0,3,0,3,1,1,8.6,2.0,0.54,0.395,1.744,2.7,1.975,2.427,2.0,3,4,7,10,19
563,1,3,1,STANDARD,1,1,1,1,3,1,0,11.2,1.75,0.428,0.338,1.339,2.14,1.69,1.506,2.0,1,8,11,14,22
563,1,4,2,STANDARD,2,0,2,1,3,0,0,11.0,1,0.398,0.261,1.364,1.99,1.305,1.736,1.0,2,5,13,16,19
563,2,1,1,STANDARD,1,1,1,0,4,1,0,12.8,0.75,0.257,0.211,1.172,1.285,1.055,0.591,0.0,7,8,11,16,22
563,2,2,2,STANDARD,0,0,2,0,3,0,0,13.2,0,0.295,0.18,1.136,1.475,0.9,1.315,1.0,5,6,17,19,19
563,2,3,1,STANDARD,2,1,2,2,3,0,1,11.2,1,0.483,0.411,1.339,2.415,2.055,1.736,2.0,1,2,14,17,22
563,2,4,2,STANDARD,2,0,0,0,3,2,0,13.2,0.75,0.253,0.231,1.136,1.265,1.155,1.153,1.0,8,10,11,13,24
563,3,1,1,STANDARD,3,1,4,1,2,0,0,6.2,3.25,0.839,0.612,2.419,4.195,3.06,2.849,4.0,2,3,4,5,17
563,3,2,2,STANDARD,1,0,1,1,3,1,0,12.2,1.75,0.38,0.315,1.23,1.9,1.575,1.506,1.0,1,8,14,19,19
563,3,3,1,STANDARD,0,1,0,0,2,0,0,18.0,1,0.065,0.029,0.833,0.325,0.145,0.098,0.0,13,14,17,22,24
563,3,4,2,STANDARD,1,0,0,0,3,1,1,14.0,0.75,0.187,0.139,1.071,0.935,0.695,0.591,0.0,10,11,11,16,22
563,4,1,1,STANDARD,2,1,2,1,3,2,1,8.4,1.75,0.534,0.44,1.786,2.67,2.2,2.23,3.0,2,7,8,8,17
563,4,2,2,STANDARD,2,0,2,1,3,0,0,11.0,1,0.418,0.302,1.364,2.09,1.51,1.736,1.0,1,6,13,16,19
563,4,3,1,STANDARD,0,1,1,0,3,0,0,11.8,0,0.31,0.156,1.271,1.55,0.78,0.098,0.0,4,11,11,14,19
563,4,4,2,STANDARD,1,0,2,0,3,1,0,11.4,0.75,0.401,0.29,1.316,2.005,1.45,1.315,1.0,3,5,10,17,22
563,5,1,1,STANDARD,1,1,1,1,4,0,0,12.8,1,0.268,0.228,1.172,1.34,1.14,0.519,1.0,1,13,14,17,19
563,5,2,2,STANDARD,1,0,1,1,4,0,1,14.0,1,0.274,0.206,1.071,1.37,1.03,0.519,1.0,2,11,11,22,24
563,5,3,1,STANDARD,2,1,1,0,4,3,0,11.0,0.75,0.358,0.369,1.364,1.79,1.845,1.153,2.0,7,8,8,10,22
563,5,4,2,STANDARD,1,0,2,0,3,0,0,10.8,0,0.388,0.248,1.389,1.94,1.24,1.315,1.0,3,4,14,16,17
563,6,1,1,STANDARD,1,1,2,1,4,0,0,14.0,1,0.353,0.301,1.071,1.765,1.505,1.736,1.0,1,4,19,22,24
563,6,2,2,STANDARD,0,0,1,0,3,1,0,13.4,0.75,0.288,0.21,1.119,1.44,1.05,0.591,1.0,3,10,14,19,21
563,6,3,1,STANDARD,2,1,3,1,3,0,1,10.6,2.25,0.486,0.319,1.415,2.43,1.595,2.849,2.0,2,5,7,17,22
563,6,4,2,STANDARD,2,0,1,0,3,1,0,11.4,0.75,0.319,0.212,1.316,1.595,1.06,0.591,1.0,6,8,13,14,16
563,7,1,1,STANDARD,0,1,1,0,3,0,0,15.2,0,0.239,0.122,0.987,1.195,0.61,0.098,0.0,5,11,14,22,24
563,7,2,2,STANDARD,1,0,2,1,3,1,0,8.8,1.75,0.556,0.439,1.705,2.78,2.195,2.23,2.0,1,3,8,13,19
563,7,3,1,STANDARD,3,1,3,1,3,0,0,9.6,2.25,0.519,0.334,1.562,2.595,1.67,2.849,2.0,2,4,7,14,21
563,7,4,2,STANDARD,1,0,0,0,3,1,1,16.8,0.75,0.091,0.092,0.893,0.455,0.46,0.591,0.0,10,16,17,19,22
563,8,1,1,STANDARD,1,1,2,0,4,0,1,14.0,0,0.261,0.198,1.071,1.305,0.99,1.315,1.0,3,7,17,21,22
563,8,2,2,STANDARD,3,0,1,1,4,0,0,11.2,1,0.319,0.252,1.339,1.595,1.26,0.519,1.0,1,11,13,14,17
563,8,3,1,STANDARD,0,1,0,0,3,1,0,17.2,0.75,0.118,0.113,0.872,0.59,0.565,0.591,0.0,8,16,19,19,24
563,8,4,2,STANDARD,1,0,2,0,3,0,0,11.6,0,0.359,0.207,1.293,1.795,1.035,1.315,1.0,5,6,11,14,22
563,9,1,1,STANDARD,3,1,3,2,2,0,0,8.4,3.25,0.765,0.608,1.786,3.825,3.04,2.849,3.0,1,2,3,14,22
563,9,2,2,STANDARD,0,0,1,0,4,0,1,13.2,0,0.193,0.124,1.136,0.965,0.62,0.098,0.0,7,11,13,16,19
563,9,3,1,STANDARD,2,1,1,0,4,3,0,9.2,0.75,0.391,0.379,1.63,1.955,1.895,1.153,2.0,6,8,8,10,14
563,9,4,2,STANDARD,0,0,1,0,4,0,0,16.8,0,0.123,0.093,0.893,0.615,0.465,0.098,0.0,5,17,19,21,22
564,1,1,1,STANDARD,2,0,3,1,3,1,0,8.8,3.0,0.594,0.457,1.705,2.97,2.285,3.343,3.0,1,4,7,10,22
564,1,2,2,STANDARD,1,1,0,0,3,1,1,13.2,0.75,0.199,0.144,1.136,0.995,0.72,0.591,0.0,8,11,14,16,17
564,1,3,1,STANDARD,1,0,1,0,4,1,0,11.8,0.75,0.297,0.234,1.271,1.485,1.17,0.591,1.0,5,8,11,13,22
564,1,4,2,STANDARD,1,1,2,1,4,0,0,12.4,1,0.365,0.315,1.21,1.825,1.575,1.736,2.0,2,3,14,19,24
564,2,1,1,STANDARD,1,0,1,0,3,2,0,11.2,0.75,0.392,0.322,1.339,1.96,1.61,1.153,1.0,3,8,10,13,22
564,2,2,2,STANDARD,2,1,2,1,3,0,0,12.2,1,0.417,0.303,1.23,2.085,1.515,1.736,2.0,1,4,17,17,22
564,2,3,1,STANDARD,1,0,1,0,4,0,1,15.4,0,0.17,0.112,0.974,0.85,0.56,0.098,0.0,7,11,14,21,24
564,2,4,2,STANDARD,1,1,2,1,3,0,0,11.4,1,0.397,0.261,1.316,1.985,1.305,1.736,1.0,2,6,11,19,19
564,3,1,1,STANDARD,1,0,2,0,2,0,0,11.4,1,0.463,0.21,1.316,2.315,1.05,1.315,1.0,4,6,11,14,22
564,3,2,2,STANDARD,0,1,0,0,2,0,0,18.2,1,0.087,0.046,0.824,0.435,0.23,0.098,0.0,11,13,21,22,24
564,3,3,1,STANDARD,0,0,2,0,4,1,0,11.2,0.75,0.304,0.251,1.339,1.52,1.255,1.315,1.0,5,7,10,17,17
564,3,4,2,STANDARD,4,1,3,2,2,1,1,6.6,4.0,0.843,0.706,2.273,4.215,3.53,3.343,4.0,1,2,3,8,19
564,4,1,1,STANDARD,3,0,2,1,3,1,1,10.0,1.75,0.47,0.355,1.5,2.35,1.775,2.23,2.0,2,6,8,13,21
564,4,2,2,STANDARD,1,1,0,0,3,1,0,14.2,0.75,0.183,0.138,1.056,0.915,0.69,0.591,0.0,10,11,11,17,22
564,4,3,1,STANDARD,1,0,1,1,3,0,0,14.8,1,0.29,0.214,1.014,1.45,1.07,0.519,1.0,1,14,16,19,24
564,4,4,2,STANDARD,0,1,2,0,2,0,0,12.0,1,0.428,0.205,1.25,2.14,1.025,1.315,1.0,3,7,14,17,19
564,5,1,1,STANDARD,0,0,0,0,3,0,0,16.2,0,0.094,0.036,0.926,0.47,0.18,0.098,0.0,13,14,14,16,24
564,5,2,2,STANDARD,0,1,0,0,2,1,1,16.2,1.75,0.13,0.114,0.926,0.65,0.57,0.591,0.0,10,11,17,21,22
564,5,3,1,STANDARD,5,0,3,2,2,1,0,7.6,4.0,0.796,0.592,1.974,3.98,2.96,3.343,4.0,1,2,5,8,22
564,5,4,2,STANDARD,0,1,2,0,3,1,0,10.2,0.75,0.416,0.292,1.471,2.08,1.46,1.315,2.0,6,7,8,11,19
564,6,1,1,STANDARD,1,0,0,0,3,1,0,16.4,0.75,0.137,0.117,0.915,0.685,0.585,0.591,0.0,8,14,16,22,22
564,6,2,2,STANDARD,2,1,2,1,4,0,0,9.8,1,0.425,0.301,1.531,2.125,1.505,1.736,1.0,2,4,11,11,21
564,6,3,1,STANDARD,0,0,1,0,3,0,1,15.0,0,0.206,0.104,1.0,1.03,0.52,0.098,0.0,7,13,14,17,24
